"","iphash","fingerprint","ipid","q","skip","type","ntrials","startweight","endweight","modeweight","len","unique.weights","time.trial"
"1453","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",0,0,"x",16,0,0.625,0,48,26,49
"1454","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",1,0,"y",16,0.625,0.625,0.625,1,1,0
"1455","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",2,0,"x",16,0.625,1,0.625,2,2,1
"1456","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",3,0,"x",16,1,0.6,1,2,2,1
"1457","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",4,0,"y",16,0.6,1.1,0.6,14,14,37
"1458","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",5,0,"x",16,1.1,0,1.1,2,2,1
"1459","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",6,0,"y",16,0,1,0,2,2,1
"1460","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",7,0,"y",16,1,0.2,1,4,4,9
"1461","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",8,0,"x",16,0.2,0.25,0.2,2,2,1
"1462","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",9,0,"y",16,0.25,0.6,0.25,2,2,1
"1463","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",10,0,"x",16,0.6,0.4,0.6,3,3,8
"1464","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",11,0,"x",16,0.4,0.6,0.4,2,2,1
"1465","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",12,0,"y",16,0.6,0.5,0.6,2,2,1
"1466","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",13,0,"x",16,0.5,0.55,0.5,2,2,1
"1467","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",14,0,"x",16,0.55,0.5,0.55,2,2,1
"1468","ee6c73392b58d7e5cbf476e0441463ab","4a09a0438ea5717287d49dfacb1b4f01","74.74.215",15,0,"x",16,0.5,0,0.5,2,2,1
"1469","f11cc48229a73c96cbd0e1b61aa33f59","001dfbb5b523cd28f00b8f9a81777738","72.19.146",0,0,"x",4,0,0,0,14,10,35
"1470","f11cc48229a73c96cbd0e1b61aa33f59","001dfbb5b523cd28f00b8f9a81777738","72.19.146",1,0,"x",4,0,0.75,0,2,2,2
"1471","f11cc48229a73c96cbd0e1b61aa33f59","001dfbb5b523cd28f00b8f9a81777738","72.19.146",2,0,"y",4,0.75,0,0.75,2,2,1
"1472","f11cc48229a73c96cbd0e1b61aa33f59","001dfbb5b523cd28f00b8f9a81777738","72.19.146",3,0,"y",4,0,0.75,0.75,18,11,50
"1473","f22ef46cf9ba29a7e526ffeac0a21127","6b7b1c20326701ac5740a96ad98579cb","108.212.174",0,0,"x",1,0,0.2,0,8,5,29
"1474","f2656890f4dcaff0949d78bd70e78341","0cd4fb92524564050ae5858d98fc80cc","76.84.209",0,0,"x",1,0,0.75,0,2,2,22
"1475","f2656890f4dcaff0949d78bd70e78341","1011d39b08d5f4450b7c7ea228c441da","76.84.209",0,0,"y",1,0.75,0,0,14,4,2.00008101851852
"1476","f2656890f4dcaff0949d78bd70e78341","1011d39b08d5f4450b7c7ea228c441da","76.84.209",0,0,"x",1,0.75,0.75,0.75,20,7,1.77540509259259
"1477","f2656890f4dcaff0949d78bd70e78341","4a463e03b1eac443ffd0af8d9c11a14a","76.84.209",0,0,"y",1,0,0,0,10,1,2.06666666666667
"1478","f2656890f4dcaff0949d78bd70e78341","c47142097d473ae8b0363c88fddf6128","76.84.209",0,0,"y",8,0,0.3,0,5,5,21
"1479","f2656890f4dcaff0949d78bd70e78341","c47142097d473ae8b0363c88fddf6128","76.84.209",1,0,"y",8,0.3,0.2,0.3,24,20,45
"1480","f2656890f4dcaff0949d78bd70e78341","c47142097d473ae8b0363c88fddf6128","76.84.209",2,0,"x",8,0.2,0,0,10,4,18
"1481","f2656890f4dcaff0949d78bd70e78341","c47142097d473ae8b0363c88fddf6128","76.84.209",3,0,"x",8,0,0.65,0.65,14,10,27
"1482","f2656890f4dcaff0949d78bd70e78341","c47142097d473ae8b0363c88fddf6128","76.84.209",4,0,"x",8,0.65,0.5,0.65,35,21,54
"1483","f2656890f4dcaff0949d78bd70e78341","c47142097d473ae8b0363c88fddf6128","76.84.209",5,0,"y",8,0.5,0.4,0.4,6,5,12
"1484","f2656890f4dcaff0949d78bd70e78341","c47142097d473ae8b0363c88fddf6128","76.84.209",6,0,"y",8,0.4,0.4,0.4,5,4,18
"1485","f2656890f4dcaff0949d78bd70e78341","c47142097d473ae8b0363c88fddf6128","76.84.209",7,0,"y",8,0.4,0.5,0.4,2,2,2
"1486","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",0,0,"x",31,0,0.4,0.75,38,19,23.8105555555556
"1487","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",1,0,"y",31,0.35,0.6,0.75,23,12,23.8116666666667
"1488","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",2,0,"y",31,0.575,0.3,0.575,28,19,21.6666666666667
"1489","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",3,0,"x",31,0.35,0.3,0,10,9,5.3
"1490","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",1,0,"x",31,0.35,0,0.75,62,30,17.6477777777778
"1491","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",3,0,"y",31,0.45,0.75,0.3,16,14,22.5333333333333
"1492","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",4,0,"x",31,0.3,0.5,0.3,10,7,19.3666666666667
"1493","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",5,0,"x",31,0.45,0.75,0.5,7,5,22.1333333333333
"1494","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",6,0,"x",31,0.525,0.75,0.525,4,4,22.0333333333333
"1495","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",0,0,"y",31,0.3,0.75,0,31,10,1.14594907407407
"1496","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",6,0,"y",31,0,0,0,1,1,0
"1497","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",7,0,"y",31,0,0,0,1,1,0
"1498","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",8,0,"y",31,0,0.75,0,2,2,1.03333333333333
"1499","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",9,0,"y",31,0,0,0,1,1,0
"1500","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",10,0,"y",31,0,0.75,0,2,2,1.05
"1501","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",11,0,"y",31,0,0.75,0,2,2,1.05
"1502","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",12,0,"y",31,0,0.65,0.65,4,3,4
"1503","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",13,0,"x",31,0.65,0.75,0.65,2,2,57
"1504","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",14,0,"x",31,0.65,0.65,0.65,1,1,0
"1505","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",15,0,"x",31,0.65,0.75,0.65,2,2,56
"1506","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",16,0,"x",31,0.65,0.75,0.65,3,3,57
"1507","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",29,0,"y",31,0,0,0,1,1,0
"1508","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",32,0,"x",31,0,0.55,0,3,2,2
"1509","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",2,0,"x",31,0.75,0.75,0.75,1,1,0
"1510","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",4,0,"y",31,0.75,0.75,0.75,1,1,0
"1511","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",7,0,"x",31,0.75,0.75,0.75,1,1,0
"1512","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",9,0,"x",31,0.75,0.75,0.75,1,1,0
"1513","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",12,0,"x",31,0.75,0.75,0.75,1,1,0
"1514","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",14,0,"y",31,0.75,0.75,0.75,1,1,0
"1515","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",17,0,"y",31,0.75,0.75,0.75,1,1,0
"1516","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",18,0,"y",31,0.75,0.75,0.75,1,1,0
"1517","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",19,0,"x",31,0.75,0.75,0.75,1,1,0
"1518","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",20,0,"y",31,0.75,0.75,0.75,1,1,0
"1519","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",21,0,"x",31,0.75,0.75,0.75,1,1,0
"1520","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",22,0,"y",31,0.75,0.75,0.75,1,1,0
"1521","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",23,0,"y",31,0.75,0.75,0.75,1,1,0
"1522","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",24,0,"y",31,0.75,0.75,0.75,1,1,0
"1523","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",25,0,"x",31,0.75,0.75,0.75,1,1,0
"1524","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",26,0,"x",31,0.75,0.75,0.75,1,1,0
"1525","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",27,0,"y",31,0.75,0,0.75,2,2,2
"1526","f2656890f4dcaff0949d78bd70e78341","d6ed4245ac59b3748c4de8b81b0de85c","76.84.209",36,0,"y",31,0.75,0.3,0.75,4,2,4
"1527","f29df95828b64cbcaae092a36133fb47","465cd053e506d394499cc1b4ffe8e2db","108.230.98",0,0,"y",2,0,0.25,0,4,4,14
"1528","f29df95828b64cbcaae092a36133fb47","465cd053e506d394499cc1b4ffe8e2db","108.230.98",1,0,"x",2,0.25,0.55,0.25,2,2,1
"1529","f379c230ecc32c2d0b8a018b98bf0cb8","8732d8368ba11fbb74266cd1a79249ae","217.41.54",0,0,"x",2,0,0,0,9,5,28
"1530","f379c230ecc32c2d0b8a018b98bf0cb8","8732d8368ba11fbb74266cd1a79249ae","217.41.54",1,0,"y",2,0,0.3,0,2,2,1
"1531","f4ec0ef230342e971be20ebf46d9daa2","a552f6edcdbccb99b19e0b3cd6723617","129.186.252",0,0,"y",9,0,0.4,0,9,7,14.9833333333333
"1532","f4ec0ef230342e971be20ebf46d9daa2","a552f6edcdbccb99b19e0b3cd6723617","129.186.252",1,0,"x",9,0.4,0.55,0.4,5,5,24
"1533","f4ec0ef230342e971be20ebf46d9daa2","a552f6edcdbccb99b19e0b3cd6723617","129.186.252",3,0,"x",9,0.55,0.75,0.55,2,2,2
"1534","f4ec0ef230342e971be20ebf46d9daa2","a552f6edcdbccb99b19e0b3cd6723617","129.186.252",4,0,"y",9,0.75,0.45,0.75,12,12,1.11666666666667
"1535","f4ec0ef230342e971be20ebf46d9daa2","a552f6edcdbccb99b19e0b3cd6723617","129.186.252",5,0,"y",9,0.45,0.625,0.45,5,5,46
"1536","f4ec0ef230342e971be20ebf46d9daa2","a552f6edcdbccb99b19e0b3cd6723617","129.186.252",6,0,"x",9,0.625,0.5,0.625,8,6,46
"1537","f4ec0ef230342e971be20ebf46d9daa2","a552f6edcdbccb99b19e0b3cd6723617","129.186.252",7,0,"y",9,0.5,0.45,0.45,8,5,52
"1538","f4ec0ef230342e971be20ebf46d9daa2","a552f6edcdbccb99b19e0b3cd6723617","129.186.252",8,0,"x",9,0.45,0.4,0.45,7,4,1.33333333333333
"1539","f4ec0ef230342e971be20ebf46d9daa2","a552f6edcdbccb99b19e0b3cd6723617","129.186.252",9,0,"x",9,0.4,0.55,0.55,12,11,6.41666666666667
"1540","f4ec0ef230342e971be20ebf46d9daa2","aabc34d2d7c978eec993a2965cb6fcb2","129.186.252",0,0,"x",2,0.75,0.75,0.75,21,19,3.89340277777778
"1541","f4ec0ef230342e971be20ebf46d9daa2","aabc34d2d7c978eec993a2965cb6fcb2","129.186.252",1,0,"y",2,0.6,0.6,0.6,1,1,0
"1542","f567f4e0233dfed54910904f56a2478d","a5e2cfcb0fc019cbb952dd3c38a2a83c","206.255.29",0,0,"x",1,0.75,0.75,0.75,1,1,0
"1543","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",0,0,"x",24,0,0.0999999999999996,0,13,7,25
"1544","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",1,0,"y",24,0.0999999999999996,0,0.0999999999999996,2,2,10
"1545","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",2,0,"x",24,0,0.2,0,24,24,32
"1546","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",3,0,"x",24,0.2,0.55,0.2,2,2,1
"1547","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",4,0,"x",24,0.55,-3.5,0.55,42,39,40
"1548","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",5,0,"y",24,-4,0.6,0,37,25,27
"1549","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",6,0,"y",24,0.575,0.9,0.575,22,17,34
"1550","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",7,0,"y",24,0.9,0.25,0.65,57,27,59
"1551","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",8,0,"x",24,0.25,0.25,0.25,39,20,26
"1552","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",9,0,"x",24,0.25,-3.5,0.25,24,23,18
"1553","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",10,0,"y",24,-4,-0.25,0.3,22,12,27
"1554","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,0,"x",24,-0.5,0.35,-0.5,2,2,2
"1555","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,1,"y",24,0.35,0.75,0.35,2,2,1
"1556","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,2,"y",24,0.75,0.6,0.75,2,2,1
"1557","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,3,"x",24,0.6,0.6,0.6,1,1,0
"1558","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,4,"x",24,0.6,0.6,0.6,1,1,0
"1559","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,5,"y",24,0.6,0.6,0.6,1,1,0
"1560","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,6,"y",24,0.6,0.55,0.6,2,2,2
"1561","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,7,"y",24,0.55,0.55,0.55,1,1,0
"1562","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,8,"y",24,0.55,0.55,0.55,1,1,0
"1563","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,9,"y",24,0.55,0.55,0.55,1,1,0
"1564","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,10,"x",24,0.55,0.55,0.55,1,1,0
"1565","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,11,"x",24,0.55,0,0.55,2,2,1
"1566","f76d56580f73e91856cc3fed4b524ca6","59ffb8fe0fa3268f44b9ea481711ead2","98.224.223",11,12,"x",24,0,0.75,0,2,2,1
"1567","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",0,0,"x",12,0,0.625,0.4,25,14,1.16666666666667
"1568","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",1,0,"y",12,0.625,0.625,0.625,1,1,0
"1569","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",2,0,"x",12,0.625,0.65,0.625,4,3,16
"1570","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",2,0,"y",12,0.675,0.675,0.675,1,1,0
"1571","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",3,0,"y",12,0.675,0.8,0.675,6,6,21
"1572","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",4,0,"x",12,0.8,0.625,0.8,5,5,13
"1573","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",5,0,"x",12,0.625,0.55,0.625,4,4,10
"1574","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",5,0,"y",12,0.575,0.575,0.575,1,1,0
"1575","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",6,0,"y",12,0.575,0.85,0.575,5,5,14
"1576","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",7,0,"x",12,0.85,1,0.85,4,4,11
"1577","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",8,0,"x",12,1,0.25,1,5,5,11
"1578","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",9,0,"x",12,0.25,0.525,0.25,7,7,14
"1579","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",10,0,"y",12,0.525,0.3,0.525,6,6,25
"1580","f864dff13ab70861eac7f1ab57454393","b8e0276a2c50a7c5382859458a5bbf7a","24.60.89",11,0,"x",12,0.3,0.5,0.3,2,2,1
"1581","f96608131511f83961b1c96e7de07b68","2d9e93253abe53f5c99e7050a786c5c4","70.194.192",0,0,"x",1,0,0,0,1,1,0
"1582","fa8c49ba9ca5b7a16168748dc78fd303","dc08662f69a3970c655b716242ce38fb","172.17.7",0,0,"x",1,0,0,0,1,1,0
